A1:AREA,A2:GROUP,B3:AGE,B5:SEX,B6:M-STATUS,B7:EDUCATION,B8:Household Size,C1:TOT_INCOME/A,C2:INCOME/B/FISH,C4:INCOME/B/ALT,C5:TOT_INCOME/B,D1.1:A_BIKE,D1.1-A_QTY,D1.2:A_MOTORC,D1.2-A_QTY,D1.3:A_TRICYCLE,D1.3-A_QTY,D1.4:A_CAR,D1.4-A_QTY,D1.5:A_JEEP,D1.5-A_QTY,D1.6:A_TRUCK,D1.6-A_QTY,D1.7:A_OTHERS,D1.7-A_QTY,D1/A:YC_VEH,D1/A:AC_VEH,D1/A:Ind_VEH,D2.1:A_TV,D2.1-A_QTY,D2.2:A_DVD,D2.2-A_QTY,D2.3:A_WASH-M,D2.3-A_QTY,D2.4:A_AC,D2.4-A_QTY,D2.5:A_E-FAN,D2.5-A_QTY,D2.6:A_FRIDGE,D2.6-A_QTY,D2.7:A_STOVE,D2.7-A_QTY,D2.8:A_E-HEATER,D2.8-A_QTY,D2.9:A_FURNITURE,D2.9-A_QTY,D2.10:A_OTHERS,D2.10-A_QTY,D2/A:YC_APP,D2/A:AC_APP,D2/A:Ind_APP,D3.1:A_CP,D3.1-A_QTY,D3.2:A_LANDLINE,D3.2-A_QTY,D3.3:A_COMPUTER,D3.3-A_QTY,D3.4:A_OTHERS,D3.4-A_QTY,D3/A:YC_GAD,D3/A:AC_GAD,D3/A:IndGAD,D/A:AVE_Ind_PA,E1:A_DRINK-H2O,E2:A_DOMESTIC-H2O,E3:A_POWER-SUP,E4:A_COOK-FUEL,E5:A_NET-SUBS,E/A:Ind_LIFECON,F1:A_HOUSE-OWN,F2:A_HOUSE-ACQ,F3:A_HOUSE-BUILT,F4:A_OTHER-RP,F/A:Ind_REALP,G1:A_SSS,G2:A_GSIS,G3:A_PhilHealth,G4:A_PN-IN,G5:A_LIFE-IN,G6:A_HEALTH-IN,G/A:Ind_INSU,A: SES_INDEX,D1.1:B_BIKE,D1.1-B_QTY,D1.2:B_MOTORC,D1.2-B_QTY,D1.3:B_TRICYCLE,D1.3-B_QTY,D1.4:B_CAR,D1.4-B_QTY,D1.5:B_JEEP,D1.5-B_QTY,D1.6:B_TRUCK,D1.6-B_QTY,D1.7:B_OTHERS,D1.7-B_QTY,D1/B:YC_VEH,D1/B:AC_VEH,D1/B:Ind_VEH,D2.1:B_TV,D2.1-B_QTY,D2.2:B_DVD,D2.2-B_QTY,D2.3:B_WASH-M,D2.3-B_QTY,D2.4:B_AC,D2.4-B_QTY,D2.5:B_E-FAN,D2.5-B_QTY,D2.6:B_FRIDGE,D2.6-B_QTY,D2.7:B_STOVE,D2.7-B_QTY,D2.8:B_E-HEATER,D2.8-B_QTY,D2.9:B_FURNITURE,D2.9-B_QTY,D2.10:B_OTHERS,D2.10-B_QTY,D2/B:YC_APP,D2/B:AC_APP,D2/B:Ind_APP,D3.1:B_CP,D3.1-B_QTY,D3.2:B_LANDLINE,D3.2-B_QTY,D3.3:B_COMPUTER,D3.3-B_QTY,D3.4:B_OTHERS,D3.4-B_QTY,D3/B:YC_GAD,D3/B:AC_GAD,D3/B:IndGAD,D/B:AVE_Ind_PA,E1:B_DRINK-H2O,E2:B_DOMESTIC-H2O,E3:B_POWER-SUP,E4:B_COOK-FUEL,E5:B_NET-SUBS,E/B:Ind_LIFECON,F1:B_HOUSE-OWN,F2:B_HOUSE-ACQ,F3:B_HOUSE-BUILT,F4:B_OTHER-RP,F/B:Ind_REALP,G1:B_SSS,G2:B_GSIS,G3:B_PhilHealth,G4:B_PN-IN,G5:B_LIFE-IN,G6:B_HEALTH-IN,G/B:Ind_INSU,B: SES_INDEX,H1:4Ps,H2:RET_P,H3:SPES,H4:AL_P,H5:TBE,H6:F_PC,H7:AS_P,H8:E/CW_P,H:Ind_ASWS,I1:FD_Y,I2:A/C_M,I3:???,I4:TFA,I5:TFV,I6.1:GN,I6.2:FT,I6.3:PPN,I6.4:H&L,I6.5:OTHERS,I7.1:LIFE_J,I7.2:LIFE_B,I7.3:F_LIGHT,I7.4:CP,I7.5:OTHERS,I8.1:BAD_W,I8.2:FISH_R,I8.3:BOAT_P,I8.4:FISH_COMP,I8.5:OTHERS,Y_BOAT-RE,NY_W/BOAT,BOAT_COND,J1:BOAT_AGREE,J2:BOAT_TYPE,J3:BOAT_DESIGN,J4:BOAT_COND,J4: REASON-NO,J5.1,J5.2,J5.3,J5.4,J5.5,J5.6,J5.7,J6:AVE_FBP-IMPT,J6.1,J6.2,J6.3,J6.4,J6.5,J6.6,J6:AVE_FBP-PERC,J7.1,J7.2,J7.3,J7.4,J7.5,J7:AVE_FBP-CONT
BUGUEY,BENEFICIARY,49,Male,Married,Elementary,4-6 members,10K,10K,10K,2,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,0,0,0,Wala,0,Wala,0,Wala,0,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,20,0.2,4,Meron,1,Wala,0,Wala,0,Wala,0,25,0.25,6.25,15,Iba pa,Ilog/lawa,Iba pa,Uling,Hindi,65,Iba pa,0,"Dalawang palapag, gawa sa bato/semento",Iba pa,72.76785714,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,0,38.94196429,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,0,0,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,0,0,0,Wala,0,Wala,0,Wala,0,Wala,0,0,0,0,0,Iba pa,Ilog/lawa,Iba pa,Uling,Hindi,65,Iba pa,0,"Dalawang palapag, gawa sa bato/semento",Iba pa,72.76785714,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,0,34.44196429,Oo,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,12.5,Mahigit 10 taon,"Oo, tukuyin",1,Ang artisinal o tradisyunal na pangingisda,Maliit na motorisadong bangka na may mababang makina,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,2020,4,2,2,1,4,1,0,4,4,5,5,5,5,5,4.714285714,5,4,5,5,5,5,4.833333333,5,5,4,5,5,4.8
BUGUEY,BENEFICIARY,45,Male,Married,No formal education,7-9 members,10K,10K,10K,2,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,14.28571429,0.142857143,2.040816327,Wala,0,Wala,0,Wala,0,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,10,0.1,1,Meron,1,Wala,0,Wala,0,Wala,0,25,0.25,6.25,16.42857143,Mineral water,Balon,Iba pa,Uling,Hindi,45,Iba pa,0,"Isang palapag (bungalow), gawa sa bato/semento",Iba pa,81.25,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,20,40.49107143,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,14.28571429,0.142857143,2.040816327,Wala,0,Wala,0,Wala,0,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,10,0.1,1,Meron,1,Wala,0,Wala,0,Wala,0,25,0.25,6.25,16.42857143,Iba pa,Balon,Iba pa,Uling,Hindi,55,Iba pa,0,"Isang palapag (bungalow), gawa sa bato/semento",Iba pa,81.25,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,20,42.99107143,Oo,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,12.5,Mahigit 10 taon,Hindi,0,Ang artisinal o tradisyunal na pangingisda,Maliit na motorisadong bangka na may mababang makina,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,2018,6,2,2,1,4,1,0,4,4,2,4,4,2,4,3.428571429,4,4,4,4,4,4,4,2,4,4,4,2,3.2
BUGUEY,BENEFICIARY,34,Male,Married,High School,7-9 members,10K,10K,10K,2,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,0,0,0,Wala,0,Wala,0,Wala,0,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,20,0.2,4,Meron,1,Wala,0,Wala,0,Wala,0,25,0.25,6.25,15,Iba pa,Ilog/lawa,Iba pa,Uling,Hindi,65,Iba pa,0,"Dalawang palapag, gawa sa bato/semento",Iba pa,90.625,Hindi,Hindi,Oo,Hindi,Hindi,Oo,40,51.40625,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,0,0,0,Meron,1,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,40,0.4,16,Meron,1,Wala,0,Wala,0,Wala,0,25,0.25,6.25,21.66666667,Iba pa,Ilog/lawa,Iba pa,Iba pa,Hindi,75,Iba pa,0,"Dalawang palapag, gawa sa bato/semento",Iba pa,90.625,Hindi,Hindi,Oo,Hindi,Hindi,Oo,40,55.90625,Oo,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,12.5,Mahigit 10 taon,Hindi,0,Ang artisinal o tradisyunal na pangingisda,Maliit na motorisadong bangka na may mababang makina,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,2018,6,2,2,1,4,1,0,4,4,2,4,4,2,4,3.428571429,4,4,4,4,4,4,4,2,4,4,4,2,3.2
BUGUEY,BENEFICIARY,40,Male,Married,High School,1-3 members,10K,10K,10K,2,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,0,0,0,Wala,0,Wala,0,Wala,0,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,10,0.1,1,Wala,0,Wala,0,Wala,0,Wala,0,0,0,0,3.333333333,Iba pa,Ilog/lawa,Iba pa,Uling,Hindi,65,Iba pa,0,"Isang palapag (bungalow), gawa sa bato/semento",Iba pa,81.25,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,0,37.5625,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,0,0,0,Meron,1,Wala,0,Wala,0,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,30,0.3,9,Wala,0,Wala,0,Wala,0,Wala,0,0,0,0,10,Iba pa,Ilog/lawa,Iba pa,Uling,Hindi,65,Iba pa,0,"Isang palapag (bungalow), gawa sa bato/semento",Iba pa,81.25,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,0,39.5625,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,0,Mahigit 10 taon,"Oo, tukuyin",1,Ang artisinal o tradisyunal na pangingisda,Maliit na motorisadong bangka na may mababang makina,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2018,6,2,2,1,4,1,0,4,4,2,4,4,2,4,3.428571429,4,4,4,4,4,4,4,2,4,5,4,1,3.2
BUGUEY,BENEFICIARY,54,Male,Married,Elementary,4-6 members,10K,10K,10K,2,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,14.28571429,0.142857143,2.040816327,Wala,0,Wala,0,Wala,0,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,10,0.1,1,Wala,0,Wala,0,Wala,0,Wala,0,0,0,0,8.095238095,Iba pa,Balon,Iba pa,Uling,Hindi,55,Renta,0,"Isang palapag (bungalow), gawa sa bato/semento",Bahay lang,37.35119048,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,0,25.51636905,Wala,0,Meron,1,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,28.57142857,0.285714286,8.163265306,Wala,0,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,30,0.3,9,Meron,1,Wala,0,Wala,0,Wala,0,25,0.25,6.25,27.85714286,Iba pa,Balon,Iba pa,Iba pa,Hindi,65,Renta,0,"Isang palapag (bungalow), gawa sa bato/semento",Bahay lang,37.35119048,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,20,37.94494048,Oo,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Oo,25,Wala pang isang taon,Hindi,0,Ang artisinal o tradisyunal na pangingisda,Maliit na motorisadong bangka na may mababang makina,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,2018,6,2,2,1,4,1,0,4,4,2,4,4,2,4,3.428571429,5,4,4,4,4,4,4.166666667,5,4,4,4,5,4.4
BUGUEY,BENEFICIARY,56,Male,Married,Elementary,4-6 members,10K,10K,10K,2,Meron,1,Meron,1,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,42.85714286,0.428571429,18.36734694,Wala,0,Wala,0,Meron,1,Wala,0,Meron,1,Meron,1,Meron,1,Wala,0,Wala,0,Meron,1,50,0.5,25,Wala,0,Wala,0,Wala,0,Wala,0,0,0,0,30.95238095,Iba pa,Iba pa,Iba pa,Uling,Hindi,70,Iba pa,0,"Dalawang palapag, gawa sa bato/semento",Iba pa,79.91071429,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,20,50.76339286,Wala,0,Meron,1,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,28.57142857,0.285714286,8.163265306,Meron,1,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,40,0.4,16,Meron,1,Wala,0,Meron,1,Wala,0,50,0.5,25,39.52380952,Iba pa,Balon,Iba pa,Iba pa,Hindi,65,Iba pa,0,"Dalawang palapag, gawa sa bato/semento",Iba pa,79.91071429,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,20,52.08482143,Oo,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,12.5,Mahigit 10 taon,"Oo, tukuyin",1,Ang artisinal o tradisyunal na pangingisda,Maliit na motorisadong bangka na may mababang makina,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,2020,4,2,2,1,4,2,2,5,4,2,4,4,2,5,3.714285714,4,4,4,4,4,4,4,5,4,4,4,5,4.4
BUGUEY,BENEFICIARY,64,Male,Married,Elementary,4-6 members,10K,10K,10K,2,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,14.28571429,0.142857143,2.040816327,Meron,1,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,50,0.5,25,Meron,1,Wala,0,Wala,0,Wala,0,25,0.25,6.25,29.76190476,Iba pa,Ilog/lawa,Iba pa,Uling,Hindi,65,Iba pa,0,"Dalawang palapag, gawa sa bato/semento",Iba pa,90.625,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,20,51.83482143,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,14.28571429,0.142857143,2.040816327,Meron,1,Wala,0,Meron,1,Wala,0,Meron,1,Meron,1,Wala,0,Wala,0,Meron,1,Wala,0,50,0.5,25,Meron,1,Wala,0,Wala,0,Wala,0,25,0.25,6.25,29.76190476,Iba pa,Ilog/lawa,Iba pa,Iba pa,Hindi,75,Iba pa,0,"Dalawang palapag, gawa sa bato/semento",Iba pa,90.625,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,20,54.33482143,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,0,Mahigit 10 taon,Hindi,0,Ang artisinal o tradisyunal na pangingisda,Maliit na motorisadong bangka na may mababang makina,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,2018,6,1,2,1,4,2,4,4,4,2,4,4,2,4,3.428571429,4,4,4,4,4,4,4,2,4,4,4,5,3.8
BUGUEY,BENEFICIARY,40,Male,Single,High School,4-6 members,10K,10K,10K,2,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,0,0,0,Wala,0,Wala,0,Wala,0,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,10,0.1,1,Meron,1,Wala,0,Wala,0,Wala,0,25,0.25,6.25,11.66666667,Mineral water,Ilog/lawa,Iba pa,Kahoy,Hindi,50,Iba pa,0,"Isang palapag (bungalow), gawa sa bato/semento",Bahay lang,54.01785714,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,20,33.50446429,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,14.28571429,0.142857143,2.040816327,Meron,1,Wala,0,Wala,0,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,20,0.2,4,Meron,1,Wala,0,Wala,0,Wala,0,25,0.25,6.25,19.76190476,Iba pa,Ilog/lawa,Iba pa,Kahoy,Hindi,60,Iba pa,0,"Isang palapag (bungalow), gawa sa bato/semento",Bahay lang,54.01785714,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,20,38.43303571,Hindi,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,Hindi,12.5,Mahigit 10 taon,Hindi,0,Ang artisinal o tradisyunal na pangingisda,Maliit na motorisadong bangka na may mababang makina,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,2018,6,1,2,1,4,2,4,4,4,2,4,4,2,4,3.428571429,4,4,4,4,4,4,4,2,4,4,4,5,3.8
BUGUEY,BENEFICIARY,58,Male,Married,Elementary,≥10 members,10K,10K,10K,2,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,14.28571429,0.142857143,2.040816327,Meron,1,Wala,0,Wala,0,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Meron,1,Wala,0,30,0.3,9,Meron,1,Wala,0,Wala,0,Wala,0,25,0.25,6.25,23.0952381,Mineral water,Ilog/lawa,Iba pa,Uling,Hindi,55,Iba pa,0,"Isang palapag (bungalow), gawa sa bato/semento",Iba pa,81.25,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,20,44.99107143,Meron,1,Meron,1,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,42.85714286,0.428571429,18.36734694,Meron,1,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,50,0.5,25,Meron,1,Wala,0,Wala,0,Wala,0,25,0.25,6.25,39.28571429,Iba pa,Ilog/lawa,Iba pa,Uling,Hindi,65,Iba pa,0,"Isang palapag (bungalow), gawa sa bato/semento",Iba pa,81.25,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,20,52.34821429,Oo,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Oo,25,Mahigit 10 taon,Hindi,0,Ang artisinal o tradisyunal na pangingisda,Maliit na motorisadong bangka na may mababang makina,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2018,6,2,2,1,4,1,0,4,4,2,4,4,5,4,3.857142857,4,4,4,4,4,4,4,5,4,4,4,5,4.4
BUGUEY,BENEFICIARY,58,Male,Married,High School,7-9 members,10K,10K,10K,2,Meron,1,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,28.57142857,0.285714286,8.163265306,Meron,1,Wala,0,Wala,0,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,40,0.4,16,Wala,0,Wala,0,Wala,0,Wala,0,0,0,0,22.85714286,Mineral water,Ilog/lawa,Iba pa,Uling,Hindi,55,Iba pa,0,"Dalawang palapag, gawa sa bato/semento",Iba pa,90.625,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,20,47.26339286,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,14.28571429,0.142857143,2.040816327,Wala,0,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,40,0.4,16,Meron,1,Wala,0,Meron,1,Wala,0,50,0.5,25,34.76190476,Iba pa,Ilog/lawa,Iba pa,Iba pa,Hindi,75,Iba pa,0,"Dalawang palapag, gawa sa bato/semento",Iba pa,90.625,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,20,55.83482143,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Oo,12.5,Mahigit 10 taon,Hindi,0,Ang artisinal o tradisyunal na pangingisda,Maliit na motorisadong bangka na may mababang makina,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,2018,6,2,2,1,4,1,0,4,4,2,4,4,5,5,4,4,2,4,4,4,4,3.666666667,5,4,4,4,5,4.4
BUGUEY,BENEFICIARY,28,Male,Single,High School,7-9 members,10K,10K to 20K,10K,3,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,14.28571429,0.142857143,2.040816327,Meron,1,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,40,0.4,16,Meron,1,Wala,0,Wala,0,Wala,0,25,0.25,6.25,26.42857143,Iba pa,Balon,Iba pa,Uling,Hindi,55,Iba pa,0,"Isang palapag (bungalow), gawa sa bato/semento",Iba pa,81.25,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,20,45.99107143,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,14.28571429,0.142857143,2.040816327,Meron,1,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,50,0.5,25,Meron,1,Wala,0,Wala,0,Wala,0,25,0.25,6.25,29.76190476,Iba pa,Balon,Iba pa,Iba pa,Hindi,65,Iba pa,0,"Isang palapag (bungalow), gawa sa bato/semento",Iba pa,81.25,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,20,49.49107143,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,0,Wala pang isang taon,Hindi,0,Ang artisinal o tradisyunal na pangingisda,Maliit na motorisadong bangka na may mababang makina,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,2018,6,1,2,1,4,2,3,4,4,2,4,4,2,4,3.428571429,4,4,4,4,4,4,4,2,4,4,4,5,3.8
BUGUEY,BENEFICIARY,38,Male,Single,No formal education,4-6 members,10K,10K,10K,2,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,0,0,0,Meron,1,Wala,0,Wala,0,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,40,0.4,16,Meron,1,Wala,0,Wala,0,Wala,0,25,0.25,6.25,21.66666667,Mineral water,Ilog/lawa,Iba pa,Iba pa,Hindi,65,Renta,0,"Dalawang palapag, gawa sa bato/semento",Bahay at lupa,37.35119048,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,0,32.08779762,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,0,0,0,Meron,1,Wala,0,Wala,0,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,40,0.4,16,Meron,1,Wala,0,Wala,0,Wala,0,25,0.25,6.25,21.66666667,Mineral water,Ilog/lawa,Iba pa,Iba pa,Hindi,65,Renta,0,"Dalawang palapag, gawa sa bato/semento",Bahay at lupa,37.35119048,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,0,32.08779762,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,0,1 hanggang 5 years,Hindi,0,Ang artisinal o tradisyunal na pangingisda,Maliit na motorisadong bangka na may mababang makina,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,2018,6,1,2,1,4,2,4,4,4,2,4,4,2,4,3.428571429,4,4,4,4,4,4,4,2,4,5,4,5,4
BUGUEY,BENEFICIARY,55,Male,Married,Elementary,1-3 members,10K,10K,10K to 20K,3,Meron,1,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,28.57142857,0.285714286,8.163265306,Wala,0,Meron,1,Meron,1,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,30,0.3,9,Meron,1,Wala,0,Wala,0,Wala,0,25,0.25,6.25,27.85714286,Mineral water,Balon,Iba pa,Uling,Hindi,45,Iba pa,0,"Dalawang palapag, gawa sa bato/semento",Iba pa,90.625,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,20,46.26339286,Meron,1,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,28.57142857,0.285714286,8.163265306,Wala,0,Meron,1,Meron,1,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,30,0.3,9,Meron,1,Wala,0,Wala,0,Wala,0,25,0.25,6.25,27.85714286,Iba pa,Balon,Iba pa,Uling,Hindi,55,Iba pa,0,"Dalawang palapag, gawa sa bato/semento",Iba pa,90.625,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,20,48.76339286,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,0,Mahigit 10 taon,"Oo, tukuyin",2,Ang artisinal o tradisyunal na pangingisda,Maliit na motorisadong bangka na may mababang makina,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,2018,6,2,2,1,4,1,0,4,5,2,5,5,1,5,3.857142857,4,4,4,5,5,4,4.333333333,2,4,4,4,5,3.8
BUGUEY,BENEFICIARY,31,Male,Married,High School,4-6 members,10K,10K,10K,2,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,14.28571429,0.142857143,2.040816327,Wala,0,Wala,0,Wala,0,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,20,0.2,4,Meron,1,Wala,0,Wala,0,Wala,0,25,0.25,6.25,19.76190476,Mineral water,Ilog/lawa,Iba pa,Iba pa,Hindi,65,Renta,0,"Dalawang palapag, gawa sa bato/semento",Bahay lang,46.72619048,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,20,37.86011905,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,14.28571429,0.142857143,2.040816327,Meron,1,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,40,0.4,16,Meron,1,Wala,0,Wala,0,Wala,0,25,0.25,6.25,26.42857143,Iba pa,Ilog/lawa,Iba pa,Iba pa,Hindi,75,Renta,0,"Dalawang palapag, gawa sa bato/semento",Bahay lang,46.72619048,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,20,42.36011905,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,0,1 hanggang 5 years,Hindi,0,Ang artisinal o tradisyunal na pangingisda,Maliit na motorisadong bangka na may mababang makina,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,2018,6,1,2,1,4,2,3,4,4,2,4,4,2,4,3.428571429,4,4,4,4,4,4,4,2,4,4,4,5,3.8
